num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
1464	12 月 以来 、 トレント は ハンカチ を 贈って いる 。 現在 、 2 月 である 。	トレント は 10 月 に ハンカチ を 贈った 。	contradiction	4	月	random	以来（テイル形）
1465	11 月 以来 、 マレット は 十分 気 を 使って いる 。 現在 、 1 月 である 。	マレット は 8 月 に 十分 気 を 使った 。	contradiction	4	月	random	以来（テイル形）
1466	11 月 以来 、 ペギー は 主義 を 取って いる 。 現在 、 10 月 である 。	ペギー は 8 月 に 主義 を 取った 。	contradiction	4	月	random	以来（テイル形）
1467	11 月 以来 、 ボブ は アウトドア を 楽しんで いる 。 現在 、 6 月 である 。	ボブ は 5 月 に アウトドア を 楽しんだ 。	contradiction	4	月	random	以来（テイル形）
1468	8 月 以来 、 スティーブ は 教授 を 努めて いる 。 現在 、 9 月 である 。	スティーブ は 3 月 に 教授 を 努めた 。	contradiction	4	月	random	以来（テイル形）
1469	10 月 以来 、 イヴァン は 光景 を 見て いる 。 現在 、 1 月 である 。	イヴァン は 4 月 に 光景 を 見た 。	contradiction	4	月	random	以来（テイル形）
1470	8 月 以来 、 イヴァン は コミュ を 作って いる 。 現在 、 1 月 である 。	イヴァン は 5 月 に コミュ を 作った 。	contradiction	4	月	random	以来（テイル形）
1471	9 月 以来 、 マチルダ は 捻り を 入れて いる 。 現在 、 5 月 である 。	マチルダ は 10 月 に 捻り を 入れた 。	neutral	4	月	random	以来（テイル形）
1472	4 月 以来 、 トレント は 目 を 覚まして いる 。 現在 、 5 月 である 。	トレント は 6 月 に 目 を 覚ました 。	neutral	4	月	random	以来（テイル形）
1473	7 月 以来 、 ペギー は 書換 を 開始 して いる 。 現在 、 6 月 である 。	ペギー は 11 月 に 書換 を 開始 した 。	neutral	4	月	random	以来（テイル形）
1474	2 月 以来 、 スティーブ は 本部 を 訪問 して いる 。 現在 、 3 月 である 。	スティーブ は 11 月 に 本部 を 訪問 した 。	neutral	4	月	random	以来（テイル形）
1475	11 月 以来 、 エレン は 頭 を 傾げて いる 。 現在 、 9 月 である 。	エレン は 12 月 に 頭 を 傾げた 。	neutral	4	月	random	以来（テイル形）
1476	4 月 以来 、 トルーディー は ロシア を 訪れて いる 。 現在 、 3 月 である 。	トルーディー は 10 月 に ロシア を 訪れた 。	neutral	4	月	random	以来（テイル形）
1477	3 月 以来 、 ジャスティン は 開幕 を 決めて いる 。 現在 、 1 月 である 。	ジャスティン は 4 月 に 開幕 を 決めた 。	neutral	4	月	random	以来（テイル形）
1478	11 月 以来 、 フランク は 主観 を 述べて いる 。 現在 、 3 月 である 。	フランク は 12 月 に 主観 を 述べた 。	neutral	4	月	random	以来（テイル形）
1479	7 月 以来 、 イブ は 返答 を 行って いる 。 現在 、 3 月 である 。	イブ は 12 月 に 返答 を 行った 。	neutral	4	月	random	以来（テイル形）
1480	4 月 以来 、 ゾーイ は 期待 を 伝えて いる 。 現在 、 5 月 である 。	ゾーイ は 8 月 に 期待 を 伝えた 。	neutral	4	月	random	以来（テイル形）
1481	4 月 以来 、 ウォルター は 心境 を 説明 して いる 。 現在 、 7 月 である 。	ウォルター は 5 月 に 心境 を 説明 した 。	entailment	4	月	short	以来（テイル形）
1482	8 月 以来 、 マレット は 一命 を 落として いる 。 現在 、 10 月 である 。	マレット は 9 月 に 一命 を 落とした 。	entailment	4	月	short	以来（テイル形）
1483	7 月 以来 、 ビクター は 言い 方 を して いる 。 現在 、 9 月 である 。	ビクター は 8 月 に 言い 方 を した 。	entailment	4	月	short	以来（テイル形）
1484	7 月 以来 、 マレット は 教室 を 訪問 して いる 。 現在 、 10 月 である 。	マレット は 8 月 に 教室 を 訪問 した 。	entailment	4	月	short	以来（テイル形）
1485	6 月 以来 、 フランク は 記録 を 樹立 して いる 。 現在 、 8 月 である 。	フランク は 7 月 に 記録 を 樹立 した 。	entailment	4	月	short	以来（テイル形）
1486	7 月 以来 、 チャーリー は 跡 を 継いで いる 。 現在 、 9 月 である 。	チャーリー は 8 月 に 跡 を 継いだ 。	entailment	4	月	short	以来（テイル形）
1487	6 月 以来 、 アイザック は カウンター を 確認 して いる 。 現在 、 8 月 である 。	アイザック は 7 月 に カウンター を 確認 した 。	entailment	4	月	short	以来（テイル形）
1488	5 月 以来 、 デイヴ は 顔 を 振って いる 。 現在 、 8 月 である 。	デイヴ は 6 月 に 顔 を 振った 。	entailment	4	月	short	以来（テイル形）
1489	5 月 以来 、 デイヴ は 姿 を 現して いる 。 現在 、 7 月 である 。	デイヴ は 6 月 に 姿 を 現した 。	entailment	4	月	short	以来（テイル形）
1490	4 月 以来 、 フランク は 服 を 受け取って いる 。 現在 、 6 月 である 。	フランク は 5 月 に 服 を 受け取った 。	entailment	4	月	short	以来（テイル形）
1491	8 月 以来 、 アイザック は 刃 を 抜いて いる 。 現在 、 9 月 である 。	アイザック は 7 月 に 刃 を 抜いた 。	contradiction	4	月	short	以来（テイル形）
1492	8 月 以来 、 アイザック は 会費 を 支払って いる 。 現在 、 5 月 である 。	アイザック は 7 月 に 会費 を 支払った 。	contradiction	4	月	short	以来（テイル形）
1493	3 月 以来 、 ゾーイ は 市街 地 を 練り歩いて いる 。 現在 、 1 月 である 。	ゾーイ は 2 月 に 市街 地 を 練り歩いた 。	contradiction	4	月	short	以来（テイル形）
1494	5 月 以来 、 エレン は 滴 を 受けて いる 。 現在 、 4 月 である 。	エレン は 2 月 に 滴 を 受けた 。	contradiction	4	月	short	以来（テイル形）
1495	5 月 以来 、 イブ は 葛藤 を 起こして いる 。 現在 、 2 月 である 。	イブ は 4 月 に 葛藤 を 起こした 。	contradiction	4	月	short	以来（テイル形）
1496	8 月 以来 、 ジャスティン は フットサル を 楽しんで いる 。 現在 、 9 月 である 。	ジャスティン は 7 月 に フットサル を 楽しんだ 。	contradiction	4	月	short	以来（テイル形）
1497	4 月 以来 、 アイザック は 親指 を 上げて いる 。 現在 、 2 月 である 。	アイザック は 1 月 に 親指 を 上げた 。	contradiction	4	月	short	以来（テイル形）
1498	5 月 以来 、 ボブ は 取得 税 を 支払って いる 。 現在 、 4 月 である 。	ボブ は 2 月 に 取得 税 を 支払った 。	contradiction	4	月	short	以来（テイル形）
1499	2 月 以来 、 マーヴィン は 妹 を 守って いる 。 現在 、 4 月 である 。	マーヴィン は 1 月 に 妹 を 守った 。	contradiction	4	月	short	以来（テイル形）
1500	8 月 以来 、 ビクター は ヒヤリング を 受けて いる 。 現在 、 5 月 である 。	ビクター は 7 月 に ヒヤリング を 受けた 。	contradiction	4	月	short	以来（テイル形）
1501	2 月 以来 、 プロッド は モス を 食べて いる 。 現在 、 3 月 である 。	プロッド は 5 月 に モス を 食べた 。	neutral	4	月	short	以来（テイル形）
1502	9 月 以来 、 イヴァン は 方向付け を 行って いる 。 現在 、 8 月 である 。	イヴァン は 10 月 に 方向付け を 行った 。	neutral	4	月	short	以来（テイル形）
1503	3 月 以来 、 エレン は 自慢 話 を 聞いて いる 。 現在 、 1 月 である 。	エレン は 4 月 に 自慢 話 を 聞いた 。	neutral	4	月	short	以来（テイル形）
1504	10 月 以来 、 ウォルター は 胡蝶 蘭 を 贈って いる 。 現在 、 8 月 である 。	ウォルター は 11 月 に 胡蝶 蘭 を 贈った 。	neutral	4	月	short	以来（テイル形）
1505	2 月 以来 、 パット は 手足 を 振って いる 。 現在 、 3 月 である 。	パット は 4 月 に 手足 を 振った 。	neutral	4	月	short	以来（テイル形）
1506	3 月 以来 、 ウォルター は 内情 を 聞いて いる 。 現在 、 2 月 である 。	ウォルター は 4 月 に 内情 を 聞いた 。	neutral	4	月	short	以来（テイル形）
1507	1 月 以来 、 イヴァン は 命 を 落として いる 。 現在 、 2 月 である 。	イヴァン は 4 月 に 命 を 落とした 。	neutral	4	月	short	以来（テイル形）
1508	6 月 以来 、 ゾーイ は 分析 を 行って いる 。 現在 、 7 月 である 。	ゾーイ は 8 月 に 分析 を 行った 。	neutral	4	月	short	以来（テイル形）
1509	4 月 以来 、 ジャスティン は ボート を 握って いる 。 現在 、 5 月 である 。	ジャスティン は 7 月 に ボート を 握った 。	neutral	4	月	short	以来（テイル形）
1510	5 月 以来 、 スティーブ は 出場 を 争って いる 。 現在 、 3 月 である 。	スティーブ は 6 月 に 出場 を 争った 。	neutral	4	月	short	以来（テイル形）
1511	1 月 10 日 以来 、 ビクター は バッグ を 案内 して いる 。 現在 、 11 月 12 日 である 。	ビクター は 10 月 6 日 に バッグ を 案内 した 。	entailment	4	月日	random	以来（テイル形）
1512	3 月 30 日 以来 、 アリス は 考え 方 を 取って いる 。 現在 、 12 月 1 日 である 。	アリス は 10 月 19 日 に 考え 方 を 取った 。	entailment	4	月日	random	以来（テイル形）
1513	9 月 26 日 以来 、 マチルダ は 結局 手 を 出して いる 。 現在 、 11 月 23 日 である 。	マチルダ は 11 月 20 日 に 結局 手 を 出した 。	entailment	4	月日	random	以来（テイル形）
1514	4 月 8 日 以来 、 フランク は 顔 を 現して いる 。 現在 、 12 月 22 日 である 。	フランク は 9 月 8 日 に 顔 を 現した 。	entailment	4	月日	random	以来（テイル形）
1515	1 月 19 日 以来 、 マーヴィン は 食 を 選んで いる 。 現在 、 8 月 24 日 である 。	マーヴィン は 4 月 17 日 に 食 を 選んだ 。	entailment	4	月日	random	以来（テイル形）
1516	2 月 10 日 以来 、 アリス は 白煙 を 上げて いる 。 現在 、 9 月 2 日 である 。	アリス は 2 月 21 日 に 白煙 を 上げた 。	entailment	4	月日	random	以来（テイル形）
1517	5 月 7 日 以来 、 ウォルター は 札 を 上げて いる 。 現在 、 12 月 27 日 である 。	ウォルター は 7 月 30 日 に 札 を 上げた 。	entailment	4	月日	random	以来（テイル形）
1518	3 月 18 日 以来 、 エレン は 大言壮語 を 吐いて いる 。 現在 、 11 月 25 日 である 。	エレン は 4 月 6 日 に 大言壮語 を 吐いた 。	entailment	4	月日	random	以来（テイル形）
1519	4 月 9 日 以来 、 エレン は クチ を 挟んで いる 。 現在 、 10 月 6 日 である 。	エレン は 6 月 26 日 に クチ を 挟んだ 。	entailment	4	月日	random	以来（テイル形）
1520	1 月 9 日 以来 、 パット は バースディ を 迎えて いる 。 現在 、 8 月 15 日 である 。	パット は 1 月 11 日 に バースディ を 迎えた 。	entailment	4	月日	random	以来（テイル形）
1521	9 月 6 日 以来 、 スティーブ は 優勝 を 収めて いる 。 現在 、 11 月 15 日 である 。	スティーブ は 6 月 27 日 に 優勝 を 収めた 。	contradiction	4	月日	random	以来（テイル形）
1522	12 月 17 日 以来 、 マチルダ は 通り を 練り歩いて いる 。 現在 、 5 月 10 日 である 。	マチルダ は 4 月 4 日 に 通り を 練り歩いた 。	contradiction	4	月日	random	以来（テイル形）
1523	11 月 16 日 以来 、 ゾーイ は メモ を 書いて いる 。 現在 、 2 月 27 日 である 。	ゾーイ は 4 月 20 日 に メモ を 書いた 。	contradiction	4	月日	random	以来（テイル形）
1524	11 月 15 日 以来 、 マレット は バッグ を 運んで いる 。 現在 、 9 月 27 日 である 。	マレット は 8 月 6 日 に バッグ を 運んだ 。	contradiction	4	月日	random	以来（テイル形）
1525	5 月 18 日 以来 、 ジャスティン は 完封 を 達成 して いる 。 現在 、 2 月 22 日 である 。	ジャスティン は 5 月 7 日 に 完封 を 達成 した 。	contradiction	4	月日	random	以来（テイル形）
1526	6 月 4 日 以来 、 アイザック は パソコン を くれて いる 。 現在 、 4 月 19 日 である 。	アイザック は 4 月 14 日 に パソコン を くれた 。	contradiction	4	月日	random	以来（テイル形）
1527	11 月 21 日 以来 、 スティーブ は ゲーム を 楽しんで いる 。 現在 、 8 月 4 日 である 。	スティーブ は 6 月 16 日 に ゲーム を 楽しんだ 。	contradiction	4	月日	random	以来（テイル形）
1528	10 月 10 日 以来 、 ゾーイ は 自衛 隊 を 解散 して いる 。 現在 、 3 月 8 日 である 。	ゾーイ は 2 月 6 日 に 自衛 隊 を 解散 した 。	contradiction	4	月日	random	以来（テイル形）
1529	12 月 10 日 以来 、 チャーリー は 創設 を 行って いる 。 現在 、 6 月 3 日 である 。	チャーリー は 6 月 4 日 に 創設 を 行った 。	contradiction	4	月日	random	以来（テイル形）
1530	12 月 11 日 以来 、 ペギー は 報告 を 発表 して いる 。 現在 、 9 月 8 日 である 。	ペギー は 3 月 28 日 に 報告 を 発表 した 。	contradiction	4	月日	random	以来（テイル形）
1531	1 月 16 日 以来 、 イヴァン は 云々 を 語って いる 。 現在 、 4 月 4 日 である 。	イヴァン は 9 月 28 日 に 云々 を 語った 。	neutral	4	月日	random	以来（テイル形）
1532	5 月 29 日 以来 、 ペギー は 客室 を 案内 して いる 。 現在 、 5 月 11 日 である 。	ペギー は 11 月 9 日 に 客室 を 案内 した 。	neutral	4	月日	random	以来（テイル形）
1533	1 月 27 日 以来 、 トレント は 火 を 運んで いる 。 現在 、 1 月 1 日 である 。	トレント は 2 月 4 日 に 火 を 運んだ 。	neutral	4	月日	random	以来（テイル形）
1534	10 月 6 日 以来 、 ゾーイ は 命 を 落として いる 。 現在 、 3 月 3 日 である 。	ゾーイ は 11 月 13 日 に 命 を 落とした 。	neutral	4	月日	random	以来（テイル形）
1535	9 月 2 日 以来 、 マーヴィン は 着信 を 受けて いる 。 現在 、 1 月 10 日 である 。	マーヴィン は 9 月 21 日 に 着信 を 受けた 。	neutral	4	月日	random	以来（テイル形）
1536	7 月 24 日 以来 、 オスカー は 功績 を 収めて いる 。 現在 、 7 月 27 日 である 。	オスカー は 9 月 16 日 に 功績 を 収めた 。	neutral	4	月日	random	以来（テイル形）
1537	1 月 13 日 以来 、 イヴァン は 口唇 を 離して いる 。 現在 、 2 月 16 日 である 。	イヴァン は 10 月 15 日 に 口唇 を 離した 。	neutral	4	月日	random	以来（テイル形）
1538	4 月 17 日 以来 、 イブ は 息 を 引き取って いる 。 現在 、 2 月 3 日 である 。	イブ は 9 月 22 日 に 息 を 引き取った 。	neutral	4	月日	random	以来（テイル形）
1539	5 月 10 日 以来 、 アリス は 成績 を 発表 して いる 。 現在 、 4 月 15 日 である 。	アリス は 11 月 17 日 に 成績 を 発表 した 。	neutral	4	月日	random	以来（テイル形）
1540	3 月 4 日 以来 、 エレン は 強制 を 受けて いる 。 現在 、 1 月 23 日 である 。	エレン は 3 月 18 日 に 強制 を 受けた 。	neutral	4	月日	random	以来（テイル形）
1541	11 月 1 日 以来 、 パット は 憎しみ を 向けて いる 。 現在 、 11 月 6 日 である 。	パット は 11 月 5 日 に 憎しみ を 向けた 。	entailment	4	月日	short	以来（テイル形）
1542	10 月 13 日 以来 、 ビクター は 街 中 を 練り歩いて いる 。 現在 、 10 月 18 日 である 。	ビクター は 10 月 16 日 に 街 中 を 練り歩いた 。	entailment	4	月日	short	以来（テイル形）
1543	3 月 20 日 以来 、 エレン は 連絡 を 承って いる 。 現在 、 3 月 26 日 である 。	エレン は 3 月 25 日 に 連絡 を 承った 。	entailment	4	月日	short	以来（テイル形）
1544	9 月 9 日 以来 、 トルーディー は 行動 を 起こして いる 。 現在 、 9 月 18 日 である 。	トルーディー は 9 月 11 日 に 行動 を 起こした 。	entailment	4	月日	short	以来（テイル形）
1545	11 月 7 日 以来 、 マーヴィン は 一 歩 足 を 踏み入れて いる 。 現在 、 11 月 10 日 である 。	マーヴィン は 11 月 8 日 に 一 歩 足 を 踏み入れた 。	entailment	4	月日	short	以来（テイル形）
1546	9 月 9 日 以来 、 マレット は 公告 を 発表 して いる 。 現在 、 9 月 14 日 である 。	マレット は 9 月 10 日 に 公告 を 発表 した 。	entailment	4	月日	short	以来（テイル形）
1547	8 月 9 日 以来 、 パット は 選抜 を 目指して いる 。 現在 、 8 月 12 日 である 。	パット は 8 月 10 日 に 選抜 を 目指した 。	entailment	4	月日	short	以来（テイル形）
1548	10 月 17 日 以来 、 チャーリー は 義母 を 誘って いる 。 現在 、 10 月 24 日 である 。	チャーリー は 10 月 23 日 に 義母 を 誘った 。	entailment	4	月日	short	以来（テイル形）
1549	9 月 4 日 以来 、 マレット は 歩 を 進めて いる 。 現在 、 9 月 13 日 である 。	マレット は 9 月 8 日 に 歩 を 進めた 。	entailment	4	月日	short	以来（テイル形）
1550	4 月 6 日 以来 、 アイザック は 申立書 を 提出 して いる 。 現在 、 4 月 15 日 である 。	アイザック は 4 月 9 日 に 申立書 を 提出 した 。	entailment	4	月日	short	以来（テイル形）
1551	2 月 13 日 以来 、 フランク は 生活 費 を 払って いる 。 現在 、 2 月 9 日 である 。	フランク は 2 月 12 日 に 生活 費 を 払った 。	contradiction	4	月日	short	以来（テイル形）
1552	6 月 11 日 以来 、 イヴァン は 画像 を 出して いる 。 現在 、 6 月 7 日 である 。	イヴァン は 6 月 9 日 に 画像 を 出した 。	contradiction	4	月日	short	以来（テイル形）
1553	3 月 13 日 以来 、 オスカー は 委員 会 を 解散 して いる 。 現在 、 3 月 11 日 である 。	オスカー は 3 月 9 日 に 委員 会 を 解散 した 。	contradiction	4	月日	short	以来（テイル形）
1554	8 月 17 日 以来 、 マロリー は 補修 を やって いる 。 現在 、 8 月 14 日 である 。	マロリー は 8 月 13 日 に 補修 を やった 。	contradiction	4	月日	short	以来（テイル形）
1555	10 月 18 日 以来 、 トルーディー は 指 を 出して いる 。 現在 、 10 月 20 日 である 。	トルーディー は 10 月 14 日 に 指 を 出した 。	contradiction	4	月日	short	以来（テイル形）
1556	6 月 10 日 以来 、 マロリー は 位置付 を 変えて いる 。 現在 、 6 月 5 日 である 。	マロリー は 6 月 1 日 に 位置付 を 変えた 。	contradiction	4	月日	short	以来（テイル形）
1557	4 月 10 日 以来 、 マレット は 記録 を 樹立 して いる 。 現在 、 4 月 11 日 である 。	マレット は 4 月 9 日 に 記録 を 樹立 した 。	contradiction	4	月日	short	以来（テイル形）
1558	7 月 9 日 以来 、 スティーブ は 夫妻 を 案内 して いる 。 現在 、 7 月 2 日 である 。	スティーブ は 7 月 8 日 に 夫妻 を 案内 した 。	contradiction	4	月日	short	以来（テイル形）
1559	4 月 12 日 以来 、 マレット は 医師 を 訪れて いる 。 現在 、 4 月 9 日 である 。	マレット は 4 月 7 日 に 医師 を 訪れた 。	contradiction	4	月日	short	以来（テイル形）
1560	12 月 14 日 以来 、 デイヴ は 受験 生 を サポート して いる 。 現在 、 12 月 11 日 である 。	デイヴ は 12 月 13 日 に 受験 生 を サポート した 。	contradiction	4	月日	short	以来（テイル形）
1561	5 月 6 日 以来 、 チャーリー は 様子 を 出して いる 。 現在 、 5 月 4 日 である 。	チャーリー は 5 月 10 日 に 様子 を 出した 。	neutral	4	月日	short	以来（テイル形）
1562	8 月 6 日 以来 、 イヴァン は 技術 を 見せて いる 。 現在 、 8 月 3 日 である 。	イヴァン は 8 月 10 日 に 技術 を 見せた 。	neutral	4	月日	short	以来（テイル形）
1563	2 月 12 日 以来 、 チャーリー は 奨励 賞 を 贈呈 して いる 。 現在 、 2 月 11 日 である 。	チャーリー は 2 月 17 日 に 奨励 賞 を 贈呈 した 。	neutral	4	月日	short	以来（テイル形）
1564	12 月 13 日 以来 、 アイザック は 安値 を 切って いる 。 現在 、 12 月 7 日 である 。	アイザック は 12 月 15 日 に 安値 を 切った 。	neutral	4	月日	short	以来（テイル形）
1565	7 月 17 日 以来 、 トレント は ディスカッション を 始めて いる 。 現在 、 7 月 16 日 である 。	トレント は 7 月 18 日 に ディスカッション を 始めた 。	neutral	4	月日	short	以来（テイル形）
1566	3 月 20 日 以来 、 ボブ は 監査 を 行って いる 。 現在 、 3 月 13 日 である 。	ボブ は 3 月 22 日 に 監査 を 行った 。	neutral	4	月日	short	以来（テイル形）
1567	5 月 2 日 以来 、 アリス は 京平 を 歌って いる 。 現在 、 5 月 4 日 である 。	アリス は 5 月 5 日 に 京平 を 歌った 。	neutral	4	月日	short	以来（テイル形）
1568	5 月 14 日 以来 、 ペギー は 接触 を 果たして いる 。 現在 、 5 月 19 日 である 。	ペギー は 5 月 21 日 に 接触 を 果たした 。	neutral	4	月日	short	以来（テイル形）
1569	3 月 16 日 以来 、 オスカー は 願書 を 受け取って いる 。 現在 、 3 月 15 日 である 。	オスカー は 3 月 20 日 に 願書 を 受け取った 。	neutral	4	月日	short	以来（テイル形）
1570	6 月 12 日 以来 、 マーヴィン は トビラ を 開けて いる 。 現在 、 6 月 10 日 である 。	マーヴィン は 6 月 14 日 に トビラ を 開けた 。	neutral	4	月日	short	以来（テイル形）
1571	7 月 5 日 3 時 以来 、 イブ は 役割 を 負って いる 。 現在 、 12 月 27 日 18 時 である 。	イブ は 8 月 26 日 9 時 に 役割 を 負った 。	entailment	4	月日時	random	以来（テイル形）
1572	3 月 23 日 3 時 以来 、 マーヴィン は 塩害 を 受けて いる 。 現在 、 9 月 2 日 22 時 である 。	マーヴィン は 7 月 30 日 19 時 に 塩害 を 受けた 。	entailment	4	月日時	random	以来（テイル形）
1573	1 月 15 日 10 時 以来 、 アイザック は 表情 を 現して いる 。 現在 、 6 月 6 日 21 時 である 。	アイザック は 4 月 23 日 15 時 に 表情 を 現した 。	entailment	4	月日時	random	以来（テイル形）
1574	7 月 11 日 13 時 以来 、 ゾーイ は クチ を 挟んで いる 。 現在 、 11 月 18 日 6 時 である 。	ゾーイ は 8 月 31 日 21 時 に クチ を 挟んだ 。	entailment	4	月日時	random	以来（テイル形）
1575	5 月 1 日 23 時 以来 、 アリス は 金星 を 奪って いる 。 現在 、 6 月 19 日 17 時 である 。	アリス は 6 月 6 日 3 時 に 金星 を 奪った 。	entailment	4	月日時	random	以来（テイル形）
1576	4 月 27 日 5 時 以来 、 ボブ は 褒美 を くれて いる 。 現在 、 8 月 8 日 0 時 である 。	ボブ は 8 月 4 日 14 時 に 褒美 を くれた 。	entailment	4	月日時	random	以来（テイル形）
1577	2 月 4 日 3 時 以来 、 オスカー は スキンシップ を 深めて いる 。 現在 、 7 月 29 日 15 時 である 。	オスカー は 5 月 7 日 13 時 に スキンシップ を 深めた 。	entailment	4	月日時	random	以来（テイル形）
1578	3 月 24 日 5 時 以来 、 トルーディー は 通話 を 聞いて いる 。 現在 、 9 月 25 日 18 時 である 。	トルーディー は 7 月 19 日 21 時 に 通話 を 聞いた 。	entailment	4	月日時	random	以来（テイル形）
1579	4 月 28 日 9 時 以来 、 イブ は ストロー を 吸って いる 。 現在 、 11 月 23 日 16 時 である 。	イブ は 6 月 29 日 13 時 に ストロー を 吸った 。	entailment	4	月日時	random	以来（テイル形）
1580	5 月 8 日 11 時 以来 、 ジャスティン は スーパー を 訪れて いる 。 現在 、 8 月 23 日 9 時 である 。	ジャスティン は 8 月 11 日 13 時 に スーパー を 訪れた 。	entailment	4	月日時	random	以来（テイル形）
1581	12 月 13 日 9 時 以来 、 マーヴィン は 生命 を 落として いる 。 現在 、 1 月 16 日 23 時 である 。	マーヴィン は 1 月 8 日 21 時 に 生命 を 落とした 。	contradiction	4	月日時	random	以来（テイル形）
1582	11 月 20 日 23 時 以来 、 ゾーイ は 辞退 を 表明 して いる 。 現在 、 9 月 13 日 23 時 である 。	ゾーイ は 7 月 5 日 21 時 に 辞退 を 表明 した 。	contradiction	4	月日時	random	以来（テイル形）
1583	10 月 28 日 12 時 以来 、 ペギー は 提出 を 指示 して いる 。 現在 、 6 月 2 日 1 時 である 。	ペギー は 3 月 18 日 2 時 に 提出 を 指示 した 。	contradiction	4	月日時	random	以来（テイル形）
1584	12 月 4 日 5 時 以来 、 トルーディー は 連絡 を 受けて いる 。 現在 、 12 月 1 日 2 時 である 。	トルーディー は 11 月 1 日 7 時 に 連絡 を 受けた 。	contradiction	4	月日時	random	以来（テイル形）
1585	2 月 3 日 16 時 以来 、 ゾーイ は 鼻 を 出して いる 。 現在 、 12 月 21 日 0 時 である 。	ゾーイ は 1 月 31 日 10 時 に 鼻 を 出した 。	contradiction	4	月日時	random	以来（テイル形）
1586	12 月 12 日 17 時 以来 、 トレント は 証明 書 を 提出 して いる 。 現在 、 1 月 31 日 6 時 である 。	トレント は 2 月 13 日 23 時 に 証明 書 を 提出 した 。	contradiction	4	月日時	random	以来（テイル形）
1587	5 月 30 日 8 時 以来 、 プロッド は 市中 を 練り歩いて いる 。 現在 、 10 月 28 日 8 時 である 。	プロッド は 1 月 4 日 5 時 に 市中 を 練り歩いた 。	contradiction	4	月日時	random	以来（テイル形）
1588	5 月 23 日 7 時 以来 、 マチルダ は 胸 座 を 掴んで いる 。 現在 、 6 月 20 日 16 時 である 。	マチルダ は 1 月 21 日 20 時 に 胸 座 を 掴んだ 。	contradiction	4	月日時	random	以来（テイル形）
1589	7 月 8 日 13 時 以来 、 イブ は 身 を 引いて いる 。 現在 、 6 月 18 日 7 時 である 。	イブ は 1 月 29 日 12 時 に 身 を 引いた 。	contradiction	4	月日時	random	以来（テイル形）
1590	2 月 20 日 19 時 以来 、 トレント は 国際 賞 を 受賞 して いる 。 現在 、 6 月 13 日 13 時 である 。	トレント は 2 月 9 日 13 時 に 国際 賞 を 受賞 した 。	contradiction	4	月日時	random	以来（テイル形）
1591	2 月 13 日 21 時 以来 、 オスカー は 歩 を 運んで いる 。 現在 、 1 月 6 日 18 時 である 。	オスカー は 11 月 7 日 22 時 に 歩 を 運んだ 。	neutral	4	月日時	random	以来（テイル形）
1592	5 月 3 日 8 時 以来 、 キャロル は 補足 を 受けて いる 。 現在 、 9 月 18 日 16 時 である 。	キャロル は 12 月 27 日 6 時 に 補足 を 受けた 。	neutral	4	月日時	random	以来（テイル形）
1593	1 月 9 日 5 時 以来 、 アイザック は 任命 を 行って いる 。 現在 、 2 月 15 日 12 時 である 。	アイザック は 3 月 31 日 13 時 に 任命 を 行った 。	neutral	4	月日時	random	以来（テイル形）
1594	8 月 2 日 7 時 以来 、 トルーディー は 思いの丈 を 述べて いる 。 現在 、 3 月 11 日 18 時 である 。	トルーディー は 12 月 26 日 3 時 に 思いの丈 を 述べた 。	neutral	4	月日時	random	以来（テイル形）
1595	9 月 26 日 4 時 以来 、 マチルダ は 体験 版 を 開始 して いる 。 現在 、 3 月 31 日 20 時 である 。	マチルダ は 11 月 23 日 6 時 に 体験 版 を 開始 した 。	neutral	4	月日時	random	以来（テイル形）
1596	1 月 24 日 10 時 以来 、 マチルダ は 減額 を 決めて いる 。 現在 、 6 月 10 日 0 時 である 。	マチルダ は 10 月 19 日 0 時 に 減額 を 決めた 。	neutral	4	月日時	random	以来（テイル形）
1597	6 月 1 日 18 時 以来 、 ウォルター は 契約 を 結んで いる 。 現在 、 5 月 13 日 16 時 である 。	ウォルター は 7 月 9 日 6 時 に 契約 を 結んだ 。	neutral	4	月日時	random	以来（テイル形）
1598	3 月 28 日 19 時 以来 、 マレット は 調査 を 受けて いる 。 現在 、 5 月 23 日 15 時 である 。	マレット は 11 月 4 日 18 時 に 調査 を 受けた 。	neutral	4	月日時	random	以来（テイル形）
1599	10 月 18 日 21 時 以来 、 マーヴィン は 希望 を 伺って いる 。 現在 、 3 月 4 日 8 時 である 。	マーヴィン は 12 月 8 日 12 時 に 希望 を 伺った 。	neutral	4	月日時	random	以来（テイル形）
1600	5 月 21 日 18 時 以来 、 エレン は データベース を 登録 して いる 。 現在 、 9 月 28 日 23 時 である 。	エレン は 12 月 29 日 13 時 に データベース を 登録 した 。	neutral	4	月日時	random	以来（テイル形）
1601	3 月 23 日 1 時 以来 、 アリス は 身柄 を 引き取って いる 。 現在 、 3 月 23 日 7 時 である 。	アリス は 3 月 23 日 5 時 に 身柄 を 引き取った 。	entailment	4	月日時	short	以来（テイル形）
1602	9 月 3 日 12 時 以来 、 デイヴ は 口 を 開いて いる 。 現在 、 9 月 3 日 16 時 である 。	デイヴ は 9 月 3 日 13 時 に 口 を 開いた 。	entailment	4	月日時	short	以来（テイル形）
